subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-0b831e,A-4c38bc,10-05-2024,,Pro,36,1764,21168,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-b5035b,A-7c4956,28-12-2023,,Enterprise,5,995,11940,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1ac1b4,A-ac14bb,28-10-2023,,Enterprise,21,4179,50148,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-86e226,A-58b9ff,17-06-2024,,Pro,25,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-e60ba0,A-d26ab4,18-11-2024,,Pro,62,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-377ced,A-432483,13-12-2023,,Enterprise,60,11940,143280,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-72cf21,A-855a48,30-01-2024,,Enterprise,40,7960,95520,FALSE,FALSE,TRUE,FALSE,annual,FALSE
S-d114e2,A-016043,27-11-2024,,Basic,11,209,2508,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-5521a1,A-b7b7b7,04-11-2024,,Pro,45,2205,26460,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-206227,A-4e960a,10-07-2024,,Enterprise,12,2388,28656,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-eac553,A-ac9111,06-09-2024,,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-26191b,A-cbbe12,21-07-2023,23-10-2024,Pro,40,0,0,TRUE,FALSE,FALSE,TRUE,annual,TRUE
S-8c8315,A-34ea2f,19-11-2024,,Pro,8,0,0,TRUE,TRUE,FALSE,FALSE,annual,TRUE
S-7af0d5,A-c4ea60,11-04-2023,,Basic,48,912,10944,FALSE,FALSE,TRUE,FALSE,annual,FALSE
S-b45a45,A-bcbe98,09-09-2024,,Pro,46,2254,27048,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-639d60,A-84ebe4,25-01-2024,,Enterprise,18,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-aaeb34,A-90a8c8,21-09-2024,,Enterprise,28,5572,66864,FALSE,TRUE,FALSE,FALSE,annual,FALSE
S-bef342,A-4814a3,26-11-2024,,Enterprise,87,17313,207756,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-162d54,A-922109,08-11-2024,,Basic,11,209,2508,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-cf44af,A-3be56b,08-03-2024,,Pro,17,833,9996,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2c3d7d,A-c62e55,31-12-2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-92795b,A-e36807,01-06-2024,,Basic,81,1539,18468,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-9cb1f7,A-118d55,07-12-2024,,Pro,17,833,9996,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-ee994a,A-49b828,18-04-2024,,Pro,25,1225,14700,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-97df3f,A-9123ac,07-06-2024,,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c2b710,A-88c6ca,01-11-2024,,Enterprise,5,995,11940,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e768f5,A-1ac5e0,19-11-2024,,Enterprise,33,6567,78804,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6aa20b,A-a6d261,11-01-2024,,Enterprise,9,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-feea3a,A-82d8a6,17-12-2024,22-12-2024,Basic,5,95,1140,FALSE,FALSE,TRUE,TRUE,monthly,TRUE
S-f86bcf,A-592832,02-12-2024,03-12-2024,Pro,44,2156,25872,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-6608d9,A-c9bb3e,26-10-2024,,Enterprise,18,3582,42984,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f5efe4,A-313be3,25-11-2023,,Enterprise,47,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-32b223,A-2edab2,28-11-2023,,Pro,17,833,9996,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-155e15,A-b07b56,02-12-2024,,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a6010b,A-5a92e7,14-10-2024,,Basic,6,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-e60306,A-f45426,10-12-2024,,Enterprise,46,9154,109848,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6bde88,A-157070,18-09-2024,,Pro,49,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-6ca5ab,A-55f257,31-07-2024,,Basic,14,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-eafea7,A-cbd1a3,29-11-2024,,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-55db9e,A-8ae05d,19-08-2024,,Basic,86,1634,19608,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-be079b,A-6da850,29-04-2024,,Basic,5,0,0,TRUE,FALSE,TRUE,FALSE,monthly,FALSE
S-bd5207,A-7cfe77,05-12-2024,,Basic,69,1311,15732,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f74bdd,A-c16101,14-09-2024,,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-b3071c,A-cab532,03-11-2023,14-12-2024,Pro,31,1519,18228,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-ed1026,A-9a532a,21-09-2024,,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8cfa7f,A-d922bf,12-08-2024,,Enterprise,15,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-2dbf11,A-e888d1,25-05-2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-4311fb,A-2b9d3e,12-11-2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-5d729e,A-4a267b,09-05-2024,,Enterprise,29,5771,69252,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-50e517,A-e7a1e2,28-10-2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-814624,A-671f31,28-12-2024,,Enterprise,82,0,0,TRUE,FALSE,TRUE,FALSE,annual,TRUE
S-f2d47e,A-6dee43,27-05-2024,,Enterprise,54,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-a405f7,A-0b0d6d,30-12-2024,,Pro,22,1078,12936,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0c46bb,A-c45b23,09-04-2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8b486a,A-59f724,12-06-2024,,Pro,77,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-ddb09e,A-cc1d8d,10-12-2024,,Enterprise,8,1592,19104,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-561e21,A-87aa7b,29-08-2024,,Pro,24,0,0,TRUE,TRUE,FALSE,FALSE,annual,TRUE
S-8b1c37,A-acb7f7,28-03-2024,,Pro,32,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-fc6cb4,A-34d880,11-08-2024,18-09-2024,Basic,41,779,9348,FALSE,FALSE,FALSE,TRUE,monthly,FALSE
S-13dfe7,A-956988,15-12-2024,,Pro,2,98,1176,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-14d060,A-bcf664,12-12-2024,,Pro,47,2303,27636,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-43f9f8,A-712f1c,03-01-2024,,Basic,24,456,5472,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-8c41e8,A-c16101,23-09-2024,,Basic,16,304,3648,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-0a9660,A-c7e58b,04-04-2024,,Enterprise,10,1990,23880,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9c85b0,A-78f02b,19-11-2024,,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f09b6c,A-0f6450,27-12-2024,,Basic,28,532,6384,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a1e688,A-2f6a32,10-11-2024,,Basic,47,893,10716,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0b62cc,A-a09355,11-11-2024,,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e41941,A-aa9511,12-12-2024,,Enterprise,30,5970,71640,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-b7deea,A-65aeb5,22-03-2024,03-12-2024,Enterprise,63,12537,150444,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-b81c97,A-0b0d6d,31-12-2024,,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-462547,A-e2cd1b,07-12-2024,,Basic,119,2261,27132,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-38ac0c,A-794a0b,05-07-2024,,Enterprise,31,6169,74028,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4704e5,A-6dee43,15-03-2024,,Basic,3,57,684,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-8b349c,A-32728c,01-07-2023,07-04-2024,Basic,20,380,4560,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-33472f,A-f03140,31-03-2024,,Enterprise,27,5373,64476,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-70c369,A-4bfa33,24-12-2024,,Pro,72,3528,42336,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2a6e4a,A-17939a,30-12-2024,,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-091a8d,A-098560,24-02-2024,,Pro,23,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-a2afb0,A-139c3b,21-12-2024,,Enterprise,18,3582,42984,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-85022b,A-d62e02,06-11-2024,,Basic,6,114,1368,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-b71b3a,A-cd458b,21-12-2024,,Enterprise,47,9353,112236,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-cc80ee,A-034368,12-12-2024,,Enterprise,23,4577,54924,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2e8409,A-029f69,14-12-2024,,Pro,10,490,5880,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-de9b4b,A-600734,06-11-2024,,Pro,36,1764,21168,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e5efce,A-cea1f0,06-08-2024,,Pro,8,392,4704,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-d925e2,A-ce550d,16-12-2024,,Pro,35,1715,20580,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0ab4e8,A-6a4e2d,04-12-2023,,Pro,16,784,9408,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-585c3b,A-cc1d8d,13-12-2024,,Pro,6,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-a4fd17,A-cbbe12,11-05-2024,20-07-2024,Basic,40,760,9120,FALSE,FALSE,TRUE,TRUE,monthly,FALSE
S-68b261,A-d535f6,11-12-2024,,Pro,19,931,11172,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-567afa,A-c16cf7,07-12-2024,,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-39b850,A-297a2d,15-08-2023,,Basic,27,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-2a9676,A-92a3af,23-07-2024,,Pro,25,1225,14700,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-fedcd9,A-65c341,01-10-2024,,Enterprise,11,2189,26268,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-627697,A-977ca0,20-03-2023,,Basic,26,494,5928,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-65e38d,A-eb1312,11-11-2024,,Enterprise,25,4975,59700,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-8e5fd4,A-43a9e3,09-03-2024,,Basic,27,513,6156,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-cf55da,A-2f6a32,16-09-2024,,Basic,19,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-e8488d,A-52dd88,02-08-2024,,Enterprise,26,5174,62088,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-344c0d,A-87aa7b,15-10-2024,,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3f0fb6,A-016043,20-10-2024,,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-cd2085,A-7c83a1,10-11-2024,26-11-2024,Basic,12,228,2736,FALSE,FALSE,TRUE,TRUE,monthly,TRUE
S-91419b,A-94c3cd,19-07-2024,,Pro,37,1813,21756,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-a84c82,A-186a44,01-11-2023,,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-c9d323,A-3a7284,12-12-2024,,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-404ecd,A-592832,27-09-2024,18-12-2024,Enterprise,18,3582,42984,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-d224a1,A-42b791,11-06-2024,,Pro,29,1421,17052,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a7ea10,A-96e141,05-08-2024,17-08-2024,Basic,15,285,3420,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-3d1043,A-e4144b,15-12-2024,,Enterprise,41,8159,97908,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-7c1eb7,A-02cd81,12-05-2024,,Pro,44,2156,25872,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-4eb120,A-e1b9cd,28-09-2024,,Basic,40,760,9120,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b11225,A-7cfe77,21-11-2024,,Pro,69,3381,40572,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-dbceba,A-3cc791,19-12-2024,,Pro,36,1764,21168,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b89305,A-0aaf6e,09-11-2024,,Basic,4,76,912,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-81b6ee,A-e1b9cd,25-11-2023,,Pro,40,1960,23520,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-fbbd54,A-692f18,02-06-2024,,Pro,5,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-f1fa8b,A-ffc04f,31-07-2024,,Pro,55,2695,32340,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-c6d8ce,A-249769,10-06-2024,,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-226cf3,A-956988,18-12-2024,,Pro,42,2058,24696,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-9e2c78,A-e4144b,18-12-2024,,Basic,41,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-61bcfb,A-4e631b,05-11-2024,,Basic,22,418,5016,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-96a469,A-e693b6,08-10-2023,,Pro,55,2695,32340,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-5c2991,A-94c3cd,06-01-2024,,Enterprise,32,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-771f7b,A-5c9849,30-11-2024,,Enterprise,62,12338,148056,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-bdd5df,A-a45270,18-07-2024,,Enterprise,25,4975,59700,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-c46499,A-00cac8,03-03-2024,,Basic,8,152,1824,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-03a5b0,A-068fc6,13-07-2024,,Enterprise,35,6965,83580,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-973e8e,A-0a282f,28-09-2024,16-12-2024,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-8c8905,A-ba6516,18-05-2024,,Enterprise,27,5373,64476,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6d09f2,A-f92792,24-11-2024,,Basic,3,57,684,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-32d56d,A-9f9299,27-11-2023,,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-54e8b2,A-19b2c8,18-05-2024,,Pro,20,980,11760,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2664e1,A-2d4502,19-07-2024,,Enterprise,41,8159,97908,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-ceaff7,A-a8b49c,16-02-2024,,Basic,16,304,3648,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-307b2b,A-4e44e8,21-09-2024,26-10-2024,Pro,8,392,4704,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-491216,A-b7ef83,16-09-2024,,Pro,31,1519,18228,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-a70baa,A-883b7d,10-08-2024,,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-b5337b,A-7c6b6b,10-12-2024,,Pro,7,343,4116,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-b2b1b9,A-49b828,06-10-2023,,Enterprise,49,9751,117012,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-6a02fe,A-35083d,07-11-2023,,Basic,25,475,5700,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0865f1,A-95b24a,10-12-2023,,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-4f21c1,A-9f9299,24-11-2023,20-07-2024,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-0ce88b,A-9ee962,18-07-2024,,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-446c54,A-296d7c,05-11-2024,,Enterprise,2,398,4776,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-55aafd,A-e89151,23-05-2024,,Basic,8,152,1824,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-f4caa8,A-9badbd,16-09-2024,12-10-2024,Basic,23,437,5244,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-7c24f6,A-f25509,16-06-2024,,Enterprise,32,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-c555c4,A-bcf87c,13-12-2024,,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-503afa,A-4e631b,18-03-2024,,Enterprise,40,7960,95520,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-98f176,A-05d3b3,14-08-2023,,Basic,55,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-de473d,A-e6afc1,31-05-2023,,Pro,6,294,3528,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1876fb,A-4f18f0,12-10-2024,,Enterprise,59,11741,140892,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-8fd22d,A-354f12,01-08-2024,,Enterprise,1,199,2388,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-7ded4d,A-0f3e88,18-06-2024,,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2cb298,A-9077b0,20-12-2024,,Enterprise,2,398,4776,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-dfbd79,A-977ca0,24-11-2024,24-11-2024,Pro,14,686,8232,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-162e73,A-55f257,12-01-2024,,Enterprise,38,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-f0c747,A-5b1bcd,24-09-2024,,Enterprise,73,14527,174324,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-cf72c8,A-2e3bad,27-10-2024,,Basic,61,1159,13908,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-befdba,A-ff79f2,15-11-2024,19-11-2024,Basic,36,684,8208,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-921f19,A-eb7c38,16-09-2024,,Pro,39,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-e9395e,A-180abf,20-12-2024,,Pro,64,3136,37632,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-24cdb5,A-592832,21-10-2024,,Basic,35,665,7980,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-5aa4ba,A-2d1036,25-09-2024,,Pro,69,3381,40572,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-207046,A-94d3da,03-03-2024,,Pro,41,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-0d6ea4,A-f44180,27-12-2023,30-10-2024,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,TRUE,monthly,FALSE
S-5de79e,A-1619f8,06-11-2024,,Basic,29,551,6612,FALSE,TRUE,FALSE,FALSE,annual,FALSE
S-a04ec4,A-4ef964,17-06-2024,,Pro,17,833,9996,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-33deb8,A-427b69,30-11-2024,,Pro,17,833,9996,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-08f8d3,A-bcf87c,27-11-2024,,Pro,21,1029,12348,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-292c06,A-089363,11-07-2024,,Pro,26,1274,15288,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0e9334,A-8ed5dd,07-09-2024,,Basic,23,437,5244,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-6a7c79,A-4ef964,28-08-2024,,Pro,17,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-1cfab2,A-712f1c,01-12-2024,,Enterprise,37,7363,88356,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0c0691,A-19b2c8,25-10-2024,,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b18ae9,A-b78bf8,14-12-2024,,Pro,33,1617,19404,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a0abcf,A-42b791,11-12-2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-567f8f,A-02cd81,01-06-2024,,Enterprise,44,8756,105072,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3673f2,A-cd458b,17-08-2024,,Enterprise,47,9353,112236,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3ff7bb,A-10b8f2,15-08-2024,,Basic,47,0,0,TRUE,TRUE,FALSE,FALSE,monthly,TRUE
S-b9d674,A-cc98bc,09-07-2023,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-381917,A-474ad4,02-07-2024,,Pro,17,833,9996,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-67c1d8,A-328bd0,18-12-2024,,Pro,18,882,10584,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-c85c63,A-5c046d,02-12-2024,,Basic,93,1767,21204,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-8dd1cf,A-4d1e75,17-12-2024,,Basic,20,380,4560,FALSE,TRUE,FALSE,FALSE,monthly,FALSE
S-3741b9,A-c16b88,20-06-2024,11-07-2024,Basic,23,0,0,TRUE,FALSE,FALSE,TRUE,annual,TRUE
S-90dd19,A-297a2d,04-03-2024,,Pro,27,1323,15876,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-d62a15,A-089363,08-08-2024,,Enterprise,10,1990,23880,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2a928c,A-fa3095,16-12-2024,,Basic,70,1330,15960,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-be86e3,A-3a5ad8,14-01-2024,,Enterprise,11,2189,26268,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-3dc46b,A-5790f4,23-12-2024,,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-d6106b,A-0a282f,16-10-2024,,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-c5a75d,A-66224b,18-12-2024,,Pro,92,4508,54096,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2f11bb,A-82d8a6,29-12-2024,,Pro,5,245,2940,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8f2b13,A-034368,14-10-2024,,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-4047a8,A-e19ff6,01-06-2024,,Basic,1,19,228,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-969c1d,A-5b4ebb,13-07-2024,,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f41a31,A-659280,25-11-2023,,Enterprise,13,2587,31044,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-7a36ee,A-b11cd0,16-02-2023,22-06-2024,Basic,26,494,5928,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-b1d153,A-3793ee,23-11-2023,08-10-2024,Pro,49,2401,28812,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-515485,A-f3ff05,21-09-2024,,Pro,35,1715,20580,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-fe910d,A-241e75,19-10-2024,,Basic,5,95,1140,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-cd74b9,A-157070,26-01-2024,,Enterprise,16,3184,38208,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-604bd0,A-0e966d,27-10-2024,,Pro,57,2793,33516,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-cea51e,A-cc1d8d,22-12-2024,,Enterprise,20,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-1d63bf,A-69fad4,01-02-2024,19-08-2024,Enterprise,22,4378,52536,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-951c06,A-0532a9,26-09-2024,,Basic,19,361,4332,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6e780e,A-de58ca,01-09-2024,,Enterprise,36,7164,85968,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-501046,A-c4ea60,20-07-2024,,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d88f58,A-4ef964,11-11-2024,,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-3012fa,A-902ef7,05-09-2024,,Pro,83,4067,48804,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-936e80,A-5a3eb9,21-09-2023,,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-7bebc1,A-054577,27-08-2024,,Basic,24,456,5472,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-cd8a6a,A-96215d,04-11-2024,,Pro,10,490,5880,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-810a67,A-592832,15-10-2024,,Pro,18,882,10584,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-370135,A-e693b6,11-05-2024,,Pro,55,2695,32340,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-1ad030,A-92a3af,01-09-2024,,Enterprise,25,4975,59700,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-fc155b,A-ccabf0,09-09-2024,,Enterprise,1,199,2388,FALSE,FALSE,FALSE,FALSE,annual,TRUE
