usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-965c55,S-75985b,08-03-2024,feature_12,10,1640,0,FALSE
U-e3632b,S-7c5f3b,17-09-2023,feature_4,10,3680,0,FALSE
U-3d623b,S-70af60,10-08-2023,feature_6,13,7137,0,FALSE
U-8c3610,S-5ed335,21-01-2024,feature_3,12,3840,0,FALSE
U-8dabfe,S-e0075b,11-11-2023,feature_29,15,3810,0,FALSE
U-5bbfb2,S-022a1e,19-07-2024,feature_38,10,970,0,FALSE
U-1edb0a,S-0f3df6,09-04-2024,feature_33,5,1760,0,TRUE
U-867dbc,S-a07c46,25-09-2023,feature_30,6,1866,0,FALSE
U-51f921,S-eb23dd,12-05-2023,feature_1,13,2561,0,FALSE
U-d349b6,S-7bb339,12-09-2024,feature_17,11,3223,1,FALSE
U-76d772,S-ea5984,18-01-2023,feature_11,11,2596,1,FALSE
U-76c742,S-e71203,07-05-2024,feature_15,12,4440,3,FALSE
U-9e6661,S-dccf50,04-07-2024,feature_27,17,7276,2,FALSE
U-580c63,S-f018e9,23-05-2024,feature_31,14,4396,3,FALSE
U-45c72c,S-c17a35,28-07-2023,feature_6,8,1704,0,FALSE
U-9d3275,S-4970c1,20-03-2023,feature_33,11,2167,0,FALSE
U-7acc6d,S-f0a2e5,25-05-2023,feature_23,7,3717,0,FALSE
U-bc3058,S-e7e4bd,20-07-2023,feature_18,10,4330,0,FALSE
U-e988c3,S-5ddf8d,01-07-2024,feature_6,14,5068,0,FALSE
U-1771a4,S-688851,28-09-2024,feature_34,5,2775,0,FALSE
U-2c5ca2,S-0d4d11,15-10-2024,feature_11,11,1386,1,FALSE
U-36b401,S-277111,17-07-2024,feature_39,4,1360,1,FALSE
U-fac3ac,S-ef00f5,29-09-2024,feature_40,6,384,2,FALSE
U-2e8237,S-2ebd06,19-06-2024,feature_20,7,574,0,FALSE
U-954983,S-5abbac,21-07-2024,feature_25,10,3430,0,FALSE
U-d82ae3,S-04ec2f,15-06-2024,feature_8,6,2340,0,FALSE
U-7682b2,S-585d4c,20-12-2023,feature_40,8,1496,0,FALSE
U-c53bc1,S-0ecec7,04-07-2024,feature_14,7,728,0,FALSE
U-cbdaf1,S-615a8a,14-08-2023,feature_20,8,4400,0,FALSE
U-da5647,S-c5d797,04-04-2023,feature_36,12,564,0,FALSE
U-0d84b8,S-3e54f5,20-07-2023,feature_35,6,426,0,FALSE
U-91e4ba,S-39a28e,30-01-2024,feature_13,6,1620,0,FALSE
U-b00167,S-9c6bd0,21-12-2024,feature_39,13,2366,1,FALSE
U-155b13,S-a801d1,10-06-2023,feature_7,2,766,0,FALSE
U-e6c59f,S-11034a,19-04-2024,feature_16,12,696,0,FALSE
U-ac3f13,S-615a8a,15-04-2023,feature_12,10,690,0,FALSE
U-b255e8,S-f4e0a6,18-11-2023,feature_10,9,4392,0,FALSE
U-c2f54b,S-1cfab2,30-10-2023,feature_6,13,1222,0,FALSE
U-07529c,S-3baf90,16-02-2024,feature_6,11,2266,0,FALSE
U-83335b,S-1d5f4e,27-03-2023,feature_22,11,4059,0,FALSE
U-dce6b4,S-a9bfe0,20-07-2023,feature_4,7,483,1,FALSE
U-7716ae,S-43b6e9,17-08-2023,feature_3,9,1791,0,FALSE
U-952a3f,S-abff7d,11-11-2023,feature_19,11,165,0,FALSE
U-4a55cf,S-83dc0a,27-03-2024,feature_35,15,1425,0,FALSE
U-a43c74,S-8ff318,18-02-2023,feature_40,16,6752,0,FALSE
U-721299,S-6c1ca6,20-09-2024,feature_36,8,2520,1,FALSE
U-fc5e0b,S-b65ff3,24-11-2023,feature_30,10,4210,0,FALSE
U-57e73d,S-05aaef,01-09-2023,feature_20,9,3042,0,FALSE
U-47a79f,S-26deeb,03-05-2023,feature_36,9,1737,0,FALSE
U-c0623f,S-712e69,28-08-2024,feature_7,8,1192,1,FALSE
U-044a86,S-79bb4c,20-09-2024,feature_39,13,3614,2,FALSE
U-745215,S-90c2a9,06-06-2023,feature_4,9,3879,0,FALSE
U-795b08,S-ccf9c8,01-12-2024,feature_6,7,770,2,TRUE
U-3edc43,S-faa8ec,05-03-2024,feature_7,9,3564,0,FALSE
U-937fee,S-684915,07-12-2024,feature_40,8,800,2,FALSE
U-9f7ccd,S-cf6ec1,02-03-2023,feature_34,21,2940,0,FALSE
U-e09344,S-19029a,11-11-2024,feature_17,9,1278,0,FALSE
U-22f82b,S-6f6fca,19-02-2024,feature_35,7,1043,1,FALSE
U-4d7e60,S-0f949d,30-05-2024,feature_9,4,640,0,FALSE
U-ee885a,S-4e3e04,10-10-2024,feature_32,11,4059,1,FALSE
U-de835b,S-ede33a,24-06-2023,feature_25,10,5870,1,TRUE
U-c1ec9a,S-2176da,30-05-2023,feature_2,9,4914,0,FALSE
U-5f9be3,S-a0abcf,08-10-2024,feature_18,10,5130,0,FALSE
U-109797,S-a9a5a1,26-12-2024,feature_6,6,48,3,FALSE
U-4e1b80,S-9c2b8e,20-12-2023,feature_37,7,1680,0,FALSE
U-fd1654,S-a6285f,08-11-2024,feature_23,6,3054,0,FALSE
U-995eaa,S-2f8dbb,16-05-2023,feature_36,8,3768,0,FALSE
U-d77a1c,S-ec7c12,21-12-2024,feature_13,8,1328,0,FALSE
U-2aa5ec,S-e62fc9,01-02-2023,feature_3,3,1437,1,FALSE
U-f9d763,S-3a3d0f,26-07-2024,feature_22,12,6120,0,FALSE
U-73f150,S-cafa84,18-09-2023,feature_13,5,2870,3,FALSE
U-5468a9,S-55aa8a,06-05-2023,feature_10,17,6171,0,TRUE
U-00b152,S-5e6fc2,30-10-2023,feature_22,12,2340,0,FALSE
U-6d019e,S-1cff77,06-12-2023,feature_33,17,476,0,FALSE
U-4b2149,S-b488bc,08-10-2024,feature_34,14,5796,0,FALSE
U-33801f,S-80c01c,25-01-2024,feature_3,7,2093,4,FALSE
U-928575,S-1e5fd7,30-01-2023,feature_12,6,1146,0,FALSE
U-3d5c70,S-6450ac,14-01-2023,feature_27,11,4092,2,FALSE
U-6acb44,S-e2c20a,03-05-2024,feature_17,15,6990,1,FALSE
U-a5036e,S-5631a9,10-12-2024,feature_39,15,5310,0,FALSE
U-1f9d36,S-a82441,16-08-2024,feature_2,10,2680,0,TRUE
U-4bedfa,S-82484b,11-10-2024,feature_33,7,3654,0,TRUE
U-a6640f,S-691d69,22-03-2024,feature_26,7,1890,2,FALSE
U-1190cf,S-709f67,06-02-2023,feature_7,8,3224,0,FALSE
U-5c2ae2,S-adbb41,04-10-2024,feature_23,10,4460,1,FALSE
U-188541,S-3df0c3,14-08-2023,feature_33,6,3462,0,FALSE
U-3cb848,S-c7f2e5,27-06-2024,feature_33,9,4743,0,FALSE
U-e79c5b,S-329db8,26-01-2024,feature_23,8,3520,0,FALSE
U-136519,S-71cefe,17-03-2023,feature_14,5,2015,0,FALSE
U-99dd12,S-85eb8f,02-03-2024,feature_9,7,1022,0,FALSE
U-add164,S-91ec54,24-01-2023,feature_6,11,1155,2,FALSE
U-addb48,S-a0abcf,23-07-2024,feature_25,10,140,0,FALSE
U-22e5a9,S-f95951,08-05-2024,feature_38,11,3168,0,FALSE
U-6d35c4,S-f6edd4,23-03-2023,feature_37,9,180,1,FALSE
U-9445f1,S-7070de,05-06-2024,feature_2,19,4123,0,FALSE
U-f984bc,S-adbb41,05-05-2023,feature_17,7,3766,0,FALSE
U-00c1c8,S-0d33fc,27-11-2023,feature_16,7,4046,0,FALSE
U-2087c7,S-0d93fe,06-08-2024,feature_19,12,3840,0,FALSE
U-9eeb59,S-aaed3e,26-08-2024,feature_8,6,1620,0,FALSE
U-991dbf,S-af5ec3,30-07-2024,feature_4,5,1875,0,FALSE
U-28df25,S-bff4f8,12-11-2023,feature_29,10,1360,0,FALSE
U-cef28a,S-ef3aa2,03-09-2023,feature_38,6,2232,0,FALSE
U-56051d,S-561850,23-02-2024,feature_31,14,3150,0,FALSE
U-014d2d,S-904784,31-07-2024,feature_22,10,2310,0,FALSE
U-28eb1f,S-0283b5,04-11-2024,feature_26,8,4080,0,FALSE
U-43bbf8,S-b2d472,23-07-2024,feature_17,11,5797,0,FALSE
U-fb6142,S-6b9696,18-02-2024,feature_34,14,5992,0,FALSE
U-04aafa,S-6def60,25-01-2024,feature_10,7,1225,0,FALSE
U-24f729,S-1cf9b0,10-11-2024,feature_35,8,1560,0,FALSE
U-ea1d47,S-078e94,22-06-2024,feature_11,9,4986,0,FALSE
U-9cc580,S-7acd8b,24-04-2023,feature_34,11,2508,0,FALSE
U-819fb7,S-8ed77f,09-09-2023,feature_24,13,2847,1,FALSE
U-d0b810,S-a82441,23-03-2024,feature_33,14,7434,0,FALSE
U-cf11cc,S-00fcc5,13-03-2024,feature_35,18,5580,0,FALSE
U-6bd950,S-8d3495,11-05-2024,feature_27,14,7168,0,FALSE
U-50be17,S-3a694d,19-01-2023,feature_40,8,3304,2,FALSE
U-15a14f,S-415065,28-11-2023,feature_36,11,2519,0,FALSE
U-17a349,S-a76521,03-10-2023,feature_18,18,10674,0,FALSE
U-8c6388,S-16486d,11-08-2024,feature_31,8,2776,0,FALSE
U-75871c,S-31428b,23-03-2023,feature_15,15,5550,0,FALSE
U-010c8f,S-05eff5,25-03-2023,feature_31,13,4355,0,FALSE
U-bbbf47,S-1c5955,01-12-2024,feature_22,5,835,0,FALSE
U-85e4d2,S-dc1c10,17-12-2024,feature_40,13,6565,0,FALSE
U-c3e17c,S-df262a,04-07-2024,feature_30,13,3744,1,FALSE
U-6fa2ed,S-cf2b4a,03-12-2024,feature_5,11,3333,0,FALSE
U-704b66,S-07e821,31-01-2024,feature_11,6,2658,0,FALSE
U-cf9b58,S-326691,27-11-2023,feature_8,7,875,0,FALSE
U-1a7169,S-a4139f,10-03-2024,feature_17,6,2082,0,TRUE
U-bfa157,S-938952,02-10-2023,feature_40,9,3789,0,FALSE
U-db01e1,S-c0127d,22-11-2023,feature_5,11,4081,0,FALSE
U-c61373,S-3eb9c8,15-11-2023,feature_8,8,3336,1,FALSE
U-18673e,S-101324,26-06-2024,feature_39,13,5746,3,FALSE
U-2ba7c3,S-71cefe,09-01-2023,feature_4,15,8760,0,FALSE
U-d4895a,S-323f3e,26-12-2023,feature_33,6,1158,1,FALSE
U-128f63,S-d26ff6,23-04-2023,feature_26,13,2613,0,FALSE
U-7fdb75,S-6e4c1a,29-03-2023,feature_21,9,5346,0,FALSE
U-624794,S-6a017c,29-10-2024,feature_10,6,1086,0,FALSE
U-aba175,S-1319ac,29-05-2023,feature_9,8,4328,1,FALSE
U-99d48b,S-1319ac,08-07-2024,feature_14,10,3170,0,FALSE
U-32f20b,S-a44d30,21-06-2023,feature_31,12,4740,0,FALSE
U-534562,S-11b2c6,20-07-2024,feature_4,8,4688,0,FALSE
U-80ba86,S-b8c3e6,18-09-2023,feature_28,7,385,0,TRUE
U-c5f0ce,S-a86344,10-10-2024,feature_33,7,273,0,FALSE
U-67c784,S-df262a,09-01-2023,feature_14,9,1854,0,FALSE
U-2797b5,S-6cfb27,20-07-2024,feature_1,12,936,1,FALSE
U-cb4826,S-006fed,13-08-2023,feature_29,8,2016,0,FALSE
U-80386c,S-71c55a,23-06-2024,feature_26,12,4968,0,FALSE
U-a011a3,S-9a3e85,17-04-2023,feature_23,14,4746,2,FALSE
U-c78cf1,S-bc5755,07-10-2023,feature_27,14,294,0,FALSE
U-562d40,S-e267d1,08-09-2023,feature_38,12,1944,1,FALSE
U-fde828,S-bdf4de,11-02-2023,feature_40,10,4520,0,FALSE
U-398bd6,S-e0075b,01-10-2023,feature_26,8,1168,0,FALSE
U-869475,S-911b0a,20-05-2023,feature_4,10,3450,0,FALSE
U-5359e4,S-34f8ad,09-02-2024,feature_20,13,7696,0,FALSE
U-4e3cfd,S-a7d379,20-04-2023,feature_39,11,1771,0,FALSE
U-3475de,S-57bbae,24-12-2023,feature_27,14,6440,1,FALSE
U-9b551c,S-d0429b,28-05-2024,feature_24,7,336,0,FALSE
U-f5e5e7,S-fc8f09,29-03-2023,feature_23,5,1665,4,FALSE
U-b524d6,S-f5f01f,24-07-2024,feature_16,16,400,0,FALSE
U-9f75f3,S-0ea795,09-04-2024,feature_22,10,3320,4,FALSE
U-a6fb23,S-8f9410,23-05-2023,feature_6,5,835,2,FALSE
U-ed082a,S-57e129,06-07-2023,feature_27,12,3252,1,FALSE
U-5db791,S-0ec1d3,13-09-2024,feature_24,9,3708,1,FALSE
U-42dbbc,S-0146f6,18-10-2024,feature_33,5,1390,0,FALSE
U-e348c2,S-cd0f21,09-02-2024,feature_1,10,4610,0,TRUE
U-f685f5,S-d8165b,16-09-2024,feature_2,7,3479,1,FALSE
U-8d8fd5,S-363c29,26-03-2023,feature_37,6,3528,0,FALSE
U-9b61a7,S-95cf94,13-09-2024,feature_33,10,710,0,FALSE
U-fbe75a,S-f409d8,09-05-2024,feature_24,11,4224,0,FALSE
U-e19a66,S-f4db1d,06-06-2023,feature_37,10,2880,3,FALSE
U-9228ec,S-dcbf45,09-04-2023,feature_20,10,1740,0,FALSE
U-f6819b,S-d316df,30-07-2023,feature_7,13,5772,0,FALSE
U-99cdb5,S-8d516f,26-09-2024,feature_35,9,1683,2,FALSE
U-34e7b2,S-b8c3e6,20-11-2024,feature_16,9,4806,1,FALSE
U-9e33bc,S-400e62,09-11-2024,feature_37,10,4920,0,FALSE
U-762bd2,S-1862f2,26-03-2024,feature_29,7,3143,2,FALSE
U-b4d1a0,S-5f40a3,24-01-2024,feature_21,6,252,1,FALSE
U-7eda92,S-7fca0e,20-01-2023,feature_24,5,1690,1,FALSE
U-b8d31d,S-3bb8a2,19-09-2024,feature_17,13,2860,1,FALSE
U-1ab801,S-70275b,16-08-2023,feature_28,5,2770,0,FALSE
U-825541,S-53ff75,04-11-2024,feature_32,11,1199,1,FALSE
U-1eac74,S-6ee525,25-02-2024,feature_37,6,1098,2,TRUE
U-4e9bae,S-8f8c47,03-01-2023,feature_38,6,1662,0,FALSE
U-ab3a89,S-f243c1,13-05-2024,feature_26,9,2259,2,FALSE
U-ea1b1e,S-89e98a,26-04-2023,feature_23,11,2420,3,FALSE
U-b6c23e,S-b32a70,30-08-2024,feature_30,8,3856,1,FALSE
U-ceaccf,S-712e04,22-02-2023,feature_4,6,702,0,FALSE
U-0b022d,S-88cb91,08-12-2023,feature_17,11,5258,0,FALSE
U-a5ea3b,S-d64e41,23-08-2023,feature_19,10,2740,2,TRUE
U-25ba13,S-4a2fc6,10-11-2024,feature_5,12,3276,0,TRUE
U-d37b0f,S-df0314,10-05-2024,feature_9,5,910,3,FALSE
U-376181,S-ab37ae,10-01-2024,feature_30,11,5687,0,FALSE
U-a9cb0c,S-37b367,15-02-2024,feature_17,13,1443,2,TRUE
U-b24c36,S-cd79c0,17-12-2023,feature_18,11,5544,0,FALSE
U-d30222,S-5fea89,08-04-2023,feature_26,7,3857,0,FALSE
U-cabbd7,S-7b2efe,26-10-2024,feature_24,13,6279,1,TRUE
U-9eb6e9,S-6aa72f,26-09-2024,feature_21,12,1920,0,FALSE
U-78b4ab,S-a36a36,29-05-2023,feature_35,7,2660,0,TRUE
U-f8d28b,S-43c80c,24-12-2023,feature_36,9,207,0,FALSE
U-6ba8f3,S-67c131,19-12-2023,feature_32,14,4382,0,FALSE
U-b21b09,S-e5d9a4,06-01-2024,feature_33,10,1050,0,FALSE
U-bf2e29,S-b37d03,17-02-2024,feature_3,4,656,0,FALSE
U-e8ada8,S-94c40b,26-09-2023,feature_8,6,1218,0,FALSE
U-8a899a,S-cef05a,21-06-2023,feature_16,8,1784,0,FALSE
U-49c190,S-fc4ac6,30-03-2024,feature_1,7,2184,0,FALSE
U-64c049,S-17f71d,21-04-2024,feature_7,11,2882,0,FALSE
U-f9b2c2,S-09cb75,30-08-2024,feature_29,19,1957,0,FALSE
U-115bb4,S-5bb58e,19-05-2024,feature_38,5,2525,2,FALSE
U-9ac02c,S-461334,25-10-2023,feature_8,10,5740,0,FALSE
U-acc3cd,S-19950d,31-12-2024,feature_21,8,4720,2,FALSE
U-2326c8,S-1b7677,12-02-2023,feature_34,8,1808,0,FALSE
U-17e742,S-56834c,18-10-2023,feature_24,10,4170,1,FALSE
U-711dd0,S-ff2761,06-05-2023,feature_30,9,279,0,FALSE
U-ff2e6a,S-dfbd79,15-09-2024,feature_25,6,648,0,FALSE
U-31e3e7,S-5f9a67,21-03-2023,feature_30,8,2888,1,FALSE
U-75b454,S-f9b284,05-11-2024,feature_3,12,1344,3,FALSE
U-93fdca,S-ab476e,06-02-2023,feature_25,11,5236,0,FALSE
U-b3defe,S-d90352,23-10-2024,feature_18,8,4744,0,FALSE
U-ae3d46,S-e2500e,15-05-2024,feature_35,11,4917,1,FALSE
U-de0a41,S-482e5b,02-07-2023,feature_34,14,4550,1,FALSE
U-b66d3a,S-19edee,27-11-2024,feature_7,10,4120,0,FALSE
U-1600ca,S-ab152e,23-04-2023,feature_24,13,7761,0,TRUE
U-6f2e06,S-34b845,11-11-2024,feature_36,9,3951,0,FALSE
U-80ae0b,S-78c894,16-02-2024,feature_16,9,3294,0,FALSE
U-9993ae,S-7bebc1,14-03-2024,feature_32,6,1500,0,FALSE
U-e65e69,S-511e50,20-11-2024,feature_23,8,4352,0,FALSE
U-4cf8b8,S-fe77d4,22-02-2024,feature_3,16,8080,0,TRUE
U-7bfc77,S-74e211,10-04-2024,feature_9,7,987,0,TRUE
U-681de5,S-c6287d,05-07-2024,feature_14,9,2529,0,FALSE
U-ba785c,S-f0d2fd,07-08-2023,feature_15,7,2506,1,FALSE
U-245f53,S-e63c67,18-07-2023,feature_40,5,60,4,FALSE
U-b76002,S-96383d,06-10-2023,feature_13,9,477,0,FALSE
U-92b444,S-65ec6b,24-04-2024,feature_20,6,1038,0,FALSE
U-875de3,S-51590f,12-10-2024,feature_20,9,2133,0,FALSE
U-e8edb8,S-05aaef,19-02-2024,feature_15,7,2282,0,FALSE
U-abd022,S-0ab9fb,30-12-2024,feature_37,14,5992,1,FALSE
U-87a90e,S-2565f0,06-03-2023,feature_18,8,4296,2,FALSE
U-317d6d,S-f7fccd,20-07-2023,feature_1,11,627,2,FALSE
U-99874d,S-374511,20-11-2024,feature_15,5,1885,1,FALSE
U-fc76a4,S-6d6bde,09-01-2024,feature_36,10,1620,0,FALSE
U-d17de9,S-7f9ce5,26-01-2023,feature_33,13,2379,0,FALSE
U-caf31a,S-ef83b4,05-07-2023,feature_27,7,1729,0,FALSE
U-12364a,S-4a724b,28-08-2024,feature_17,11,814,0,FALSE
U-4f0577,S-2fcf09,02-06-2024,feature_34,9,3636,2,FALSE
U-e28564,S-ba8f61,20-08-2024,feature_7,8,760,1,FALSE
U-4f3b0c,S-44c9ae,19-11-2024,feature_9,12,2460,0,TRUE
U-9a7ecd,S-3503b4,19-03-2023,feature_17,12,2100,0,FALSE
U-bb0679,S-31178d,12-06-2023,feature_25,6,534,0,FALSE
U-0b968c,S-5bde76,22-08-2024,feature_32,13,7332,0,FALSE
U-961e19,S-891976,31-05-2023,feature_22,11,3498,1,FALSE
U-2292cc,S-2fe6c0,23-11-2023,feature_29,12,3300,1,FALSE
U-ad062d,S-bc2633,22-01-2024,feature_24,7,1568,0,FALSE
U-44f311,S-4704e5,19-01-2024,feature_21,13,3783,0,FALSE
U-e82f4f,S-539566,20-03-2023,feature_8,10,5380,0,FALSE
U-3ce9fa,S-f6f1e1,05-12-2024,feature_35,9,3195,0,FALSE
U-834c8b,S-f0d2fd,07-08-2023,feature_25,10,4650,0,FALSE
U-848c52,S-973e8e,07-06-2024,feature_2,8,2808,0,FALSE
U-b58275,S-429220,01-03-2023,feature_14,8,4560,0,FALSE
U-c2cb20,S-e0179e,13-04-2023,feature_38,11,2486,2,FALSE
U-020963,S-54d8cf,15-03-2024,feature_33,9,2817,0,FALSE
U-d09d7f,S-3b29ea,03-07-2024,feature_18,9,4617,0,FALSE
U-6a0e4f,S-dfa4c8,24-09-2023,feature_25,15,2130,1,FALSE
U-fa00a7,S-6e5a3d,29-01-2023,feature_5,6,1632,0,FALSE
U-e04db7,S-9eeb7e,07-09-2023,feature_13,12,3036,0,FALSE
U-b4036a,S-a84e7f,01-10-2023,feature_4,5,520,0,FALSE
U-c14bb5,S-81fe83,09-07-2023,feature_29,5,890,4,FALSE
U-a72131,S-9925b9,01-08-2023,feature_25,0,0,0,FALSE
U-e4fa89,S-2f11bb,02-01-2023,feature_33,7,3486,0,FALSE
U-415bbf,S-6b0a2f,26-10-2023,feature_30,15,7485,1,FALSE
U-1014a8,S-e23fd8,09-08-2024,feature_1,11,4796,1,FALSE
U-81c28d,S-16dfaf,21-03-2024,feature_7,5,2805,2,FALSE
U-cc835b,S-4d1a78,21-04-2024,feature_25,5,760,2,FALSE
U-744e2c,S-99a404,18-01-2024,feature_1,14,6986,0,TRUE
U-6ca00d,S-f83811,31-10-2024,feature_31,9,648,0,FALSE
U-7b5993,S-aeec81,09-07-2023,feature_7,13,6695,1,FALSE
U-13eb09,S-06e837,12-02-2023,feature_19,7,3941,1,FALSE
U-32b8d5,S-eed91a,12-06-2024,feature_26,10,5790,0,FALSE
U-77e4b3,S-c84c8d,03-11-2024,feature_20,7,770,6,TRUE
U-e16fbb,S-31d765,04-02-2024,feature_37,11,2552,0,FALSE
U-e79d38,S-1cff77,20-08-2023,feature_11,9,3609,1,FALSE
U-da30e1,S-897d69,01-11-2024,feature_22,11,4565,0,FALSE
U-528a9b,S-faf395,21-09-2024,feature_28,11,5313,0,FALSE
U-9cce43,S-51dd23,22-04-2023,feature_38,5,450,2,FALSE
U-d63da3,S-66a625,07-02-2023,feature_21,15,3615,0,FALSE
U-45f1bd,S-9c414f,29-11-2024,feature_2,9,3609,0,FALSE
U-e0808a,S-58c146,05-08-2024,feature_3,10,5830,1,FALSE
U-90a543,S-61797c,22-10-2024,feature_1,16,3824,0,FALSE
U-c9fe96,S-89e98a,14-05-2023,feature_22,12,1464,2,TRUE
U-ab5c44,S-7fb77e,06-04-2024,feature_4,3,393,0,FALSE
U-81b16e,S-5ab139,12-03-2023,feature_24,12,6924,0,FALSE
U-635e8f,S-cdf625,13-04-2023,feature_13,11,4521,0,FALSE
U-351887,S-c3d6a2,26-05-2023,feature_38,18,7290,0,TRUE
U-8d0bcc,S-f967c2,12-01-2023,feature_30,11,3168,0,FALSE
U-ffae4f,S-e768f5,01-05-2023,feature_22,9,2313,0,TRUE
U-34bc09,S-95d15a,04-09-2024,feature_16,10,4120,0,FALSE
U-864153,S-4bb483,16-12-2023,feature_11,10,4160,0,FALSE
U-a2a591,S-4c82da,24-05-2023,feature_12,15,1800,3,TRUE
U-211660,S-c5cee8,08-08-2024,feature_2,6,3408,4,FALSE
U-9cc807,S-6f47c5,11-04-2024,feature_24,7,2009,1,FALSE
U-24ad58,S-183460,11-01-2023,feature_10,11,2662,0,TRUE
U-03ee9f,S-12902a,12-01-2024,feature_35,10,2410,2,FALSE
U-af10f8,S-5d532c,02-11-2023,feature_13,12,1068,0,FALSE
U-612682,S-d7d398,23-02-2024,feature_24,11,5104,0,FALSE
U-c825b2,S-29597a,01-12-2023,feature_6,15,7440,2,FALSE
U-5a970d,S-81a509,13-12-2023,feature_17,10,3910,0,FALSE
U-1b7ab0,S-cdf625,11-08-2023,feature_23,12,1560,0,FALSE
U-ec7307,S-85de7a,16-06-2023,feature_6,6,1896,0,FALSE
U-8f22c1,S-0de78a,01-04-2023,feature_10,9,5049,0,FALSE
U-91520b,S-1dfa14,13-07-2023,feature_6,9,5310,0,FALSE
U-c61a60,S-4815a3,12-01-2024,feature_33,6,2988,0,FALSE
U-014a1e,S-da7360,15-08-2024,feature_1,12,2760,2,TRUE
U-bca61f,S-9daaad,09-09-2024,feature_30,7,749,0,FALSE
U-f8b14c,S-44e3ac,19-05-2024,feature_6,9,4518,0,FALSE
U-a67848,S-4d664d,16-07-2023,feature_3,13,4654,0,FALSE
U-8ad2f4,S-e4b8fd,27-05-2024,feature_29,5,315,1,FALSE
U-e1c046,S-03bfa3,07-11-2023,feature_5,13,1781,0,FALSE
U-f6dc98,S-1bbdb1,16-12-2024,feature_25,8,72,0,FALSE
U-ec39e7,S-0ada66,06-04-2023,feature_26,10,2640,0,FALSE
U-85ad33,S-3df6ee,26-08-2023,feature_36,12,3996,1,FALSE
U-2a9dd3,S-bc4da7,02-09-2023,feature_29,8,3192,2,FALSE
U-e6d8b4,S-62aa3c,23-09-2023,feature_8,10,5750,0,FALSE
U-248bd2,S-a53e06,18-02-2024,feature_30,11,5280,1,FALSE
U-059dea,S-5a500d,04-03-2023,feature_1,10,4020,0,FALSE
U-675d17,S-1bb4f4,18-08-2023,feature_20,11,3707,0,FALSE
U-dc6ead,S-966ce7,10-04-2024,feature_15,12,1032,0,FALSE
U-65d092,S-089366,31-08-2023,feature_3,7,1666,0,FALSE
U-922252,S-a60299,01-07-2023,feature_17,14,8386,0,TRUE
U-bd58c6,S-b95c5c,07-04-2024,feature_22,3,1548,0,FALSE
U-989a2f,S-134439,15-12-2023,feature_8,12,60,2,FALSE
U-19aca4,S-039a8e,09-07-2024,feature_18,11,6061,4,TRUE
U-fa906d,S-b4ac47,23-08-2024,feature_20,12,5448,0,FALSE
U-621bf6,S-9a8a30,30-04-2023,feature_35,10,990,0,FALSE
U-3f9a65,S-762cae,01-02-2024,feature_2,6,2124,0,FALSE
U-478a7e,S-61c27e,16-06-2023,feature_31,7,399,3,FALSE
U-67ed78,S-482962,31-08-2024,feature_38,12,4476,1,FALSE
U-519946,S-644316,03-11-2023,feature_31,11,4708,1,FALSE
U-e90665,S-8e602b,18-04-2023,feature_7,10,570,0,FALSE
U-a16d42,S-b76ba6,12-08-2024,feature_31,11,4466,0,FALSE
U-33dc96,S-2bef13,05-04-2024,feature_24,9,2709,0,FALSE
U-ecb24a,S-58ccb4,04-03-2024,feature_22,12,5724,0,TRUE
U-00328c,S-8faa60,08-06-2024,feature_37,3,1413,0,FALSE
U-82f347,S-e0cd01,20-06-2023,feature_25,11,6545,0,FALSE
U-fa4518,S-36aedb,31-10-2023,feature_33,14,4900,0,FALSE
U-3e7243,S-56122a,27-11-2024,feature_2,12,2556,0,FALSE
U-0035d1,S-10a1b5,11-01-2023,feature_39,9,4716,0,FALSE
U-27e817,S-f29e7f,02-12-2024,feature_25,8,4368,0,FALSE
U-0dcafc,S-c43a91,02-03-2024,feature_1,14,6286,0,TRUE
U-628749,S-896e2f,27-08-2024,feature_39,10,1910,0,TRUE
U-fa5c15,S-ab0f4c,11-03-2023,feature_14,8,4288,0,FALSE
U-944de7,S-a2aa70,24-02-2024,feature_36,5,2460,2,TRUE
U-773051,S-df2fb8,01-10-2024,feature_29,6,2736,0,FALSE
U-f6ba25,S-374511,25-03-2024,feature_39,7,2716,2,FALSE
U-9065ef,S-86571c,11-02-2023,feature_14,5,2940,1,FALSE
U-886181,S-5b9330,21-02-2024,feature_10,14,5460,3,FALSE
U-10774e,S-342708,23-05-2024,feature_30,8,1544,0,FALSE
U-b9480f,S-f73a84,13-03-2023,feature_6,11,671,1,TRUE
U-bbf7f7,S-0c9fdd,02-09-2023,feature_23,14,1834,0,FALSE
U-cfa2d2,S-44c5dd,21-07-2024,feature_39,9,3906,1,FALSE
U-4ca6f6,S-e60ba0,11-07-2023,feature_3,9,3789,0,FALSE
U-5f64fc,S-1f9da0,30-10-2024,feature_11,18,5382,0,FALSE
U-a0f382,S-221db6,17-06-2023,feature_15,8,1616,3,TRUE
U-19354b,S-7a55d9,23-02-2023,feature_10,16,3600,1,FALSE
U-d54228,S-d5aded,24-08-2023,feature_17,16,4656,1,FALSE
U-44c7ca,S-f482de,24-01-2023,feature_26,8,264,0,FALSE
U-1fd4d0,S-e8d48e,02-08-2024,feature_17,8,1896,0,FALSE
