subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,billing_frequency,auto_renew_flag,change_type
S-3401bf,A-1619f8,2024-06-09,,Enterprise,55,10945,131340,f,f,f,annual,t,no_change
S-a583df,A-84ebe4,2024-08-07,,Enterprise,45,8955,107460,f,f,f,annual,t,no_change
S-f80617,A-d4ac0e,2024-10-28,2024-12-16,Basic,18,342,4104,f,f,f,annual,t,no_change
S-e7e013,A-241e75,2024-08-07,,Basic,18,342,4104,f,f,f,monthly,f,no_change
S-4d2392,A-e61e98,2023-11-05,,Pro,19,931,11172,f,t,f,monthly,f,upgrade
S-f6b264,A-4a4c2d,2024-02-02,,Pro,54,2646,31752,f,f,f,monthly,f,no_change
S-c8fd93,A-0354fe,2024-11-16,2024-11-20,Basic,34,646,7752,f,t,f,monthly,t,upgrade
S-f60667,A-b7ef83,2024-09-18,,Enterprise,5,995,11940,f,t,f,annual,t,upgrade
S-8e602b,A-a33200,2024-10-26,,Pro,29,1421,17052,f,f,f,monthly,f,no_change
S-2ba4ee,A-cab532,2024-05-21,,Basic,20,0,0,t,f,f,annual,t,no_change
S-ed75af,A-1f0636,2024-06-09,,Pro,105,5145,61740,f,t,f,monthly,t,upgrade
S-214d98,A-560d27,2024-06-01,,Pro,23,1127,13524,f,f,f,annual,f,no_change
S-343642,A-3cc791,2024-01-31,,Basic,25,0,0,t,f,f,annual,f,no_change
S-f5c7b2,A-f44180,2023-03-25,,Enterprise,9,1791,21492,f,f,f,annual,t,no_change
S-33df6f,A-0baac2,2024-12-11,2024-12-12,Enterprise,14,2786,33432,f,f,f,monthly,t,no_change
S-9225ac,A-eafc6e,2024-09-28,,Pro,31,0,0,t,f,f,annual,t,no_change
S-a332ba,A-69b156,2024-04-15,2024-07-09,Pro,7,343,4116,f,f,f,annual,f,no_change
S-c2168a,A-37f969,2024-08-22,,Basic,30,570,6840,f,f,f,monthly,t,no_change
S-31090f,A-328bd0,2024-08-20,,Basic,18,342,4104,f,f,f,monthly,f,no_change
S-f316d5,A-f25509,2024-12-26,,Basic,57,1083,12996,f,f,t,annual,t,downgrade
S-6d0817,A-fa2041,2024-08-19,,Pro,21,1029,12348,f,f,f,monthly,t,no_change
S-b63db8,A-faa28c,2024-09-18,,Enterprise,48,9552,114624,f,f,f,monthly,f,no_change
S-cfcd07,A-4a267b,2024-08-29,,Basic,25,0,0,t,f,f,annual,t,no_change
S-c192eb,A-ff79f2,2024-10-19,,Enterprise,83,16517,198204,f,f,f,monthly,t,no_change
S-bfc0f8,A-7cfe77,2024-08-10,,Basic,69,1311,15732,f,f,f,monthly,t,no_change
S-90525e,A-ed510f,2024-04-21,,Enterprise,42,8358,100296,f,f,f,annual,t,no_change
S-4d9bfd,A-2bc93d,2024-08-31,,Enterprise,14,0,0,t,f,f,annual,t,no_change
S-741431,A-6e7827,2024-08-30,,Enterprise,11,2189,26268,f,f,f,monthly,t,no_change
S-c3660c,A-779e4e,2024-07-18,,Pro,5,245,2940,f,f,f,monthly,t,no_change
S-9a8d01,A-751c58,2024-08-30,,Pro,33,1617,19404,f,t,f,monthly,f,upgrade
S-18e3a5,A-c43359,2024-11-25,2024-11-28,Basic,38,722,8664,f,f,f,annual,t,no_change
S-a04ba5,A-afa505,2024-06-02,,Enterprise,70,13930,167160,f,f,f,annual,t,no_change
S-be601b,A-8ae05d,2024-07-07,,Basic,86,1634,19608,f,f,f,monthly,t,no_change
S-951de6,A-ccb686,2024-05-04,2024-10-10,Basic,10,190,2280,f,f,f,annual,t,no_change
S-665df9,A-a0ca4e,2024-10-28,,Pro,11,539,6468,f,f,f,annual,t,no_change
S-a0f3f7,A-c37cab,2024-07-30,,Enterprise,21,4179,50148,f,f,f,annual,t,no_change
S-e090ae,A-e2cd1b,2024-05-25,,Enterprise,15,2985,35820,f,f,f,annual,t,no_change
S-dad08c,A-977ca0,2024-04-14,,Pro,20,0,0,t,f,f,monthly,t,no_change
S-053142,A-ffc04f,2024-11-06,,Basic,16,304,3648,f,f,f,monthly,t,no_change
S-5a6941,A-4a267b,2024-09-22,,Pro,25,1225,14700,f,f,f,monthly,t,no_change
S-856241,A-32fb14,2023-09-12,,Basic,26,494,5928,f,f,f,monthly,t,no_change
S-eaa2c2,A-2ebb4b,2024-05-06,,Basic,41,779,9348,f,f,f,monthly,t,no_change
S-e567db,A-716841,2024-05-14,,Enterprise,45,0,0,t,f,f,annual,t,no_change
S-94fc5d,A-86902e,2023-07-30,,Basic,34,0,0,t,f,f,monthly,t,no_change
S-474b5a,A-05d3b3,2023-11-26,,Basic,11,209,2508,f,f,f,annual,f,no_change
S-bf304b,A-89ee83,2024-12-27,,Enterprise,18,3582,42984,f,f,f,monthly,t,no_change
S-b22602,A-b9f5b1,2024-05-04,2024-09-29,Enterprise,39,0,0,t,f,f,annual,t,no_change
S-09c11e,A-19b2c8,2023-07-12,,Basic,20,380,4560,f,f,f,annual,f,no_change
S-13d6d1,A-ff79f2,2024-07-28,,Pro,10,490,5880,f,f,f,monthly,f,no_change
S-9eda4d,A-524364,2024-12-31,,Enterprise,3,0,0,t,f,f,monthly,t,no_change
S-779baa,A-eafc6e,2024-10-30,,Basic,30,0,0,t,f,f,monthly,t,no_change
S-20952f,A-d82ef9,2024-09-10,,Pro,26,1274,15288,f,f,f,annual,t,no_change
S-d2fae0,A-2789e3,2024-10-10,,Enterprise,11,0,0,t,f,f,monthly,t,no_change
S-0206eb,A-883b7d,2024-04-26,,Basic,31,589,7068,f,f,f,monthly,t,no_change
S-3bd95c,A-51ec1b,2024-11-12,,Enterprise,17,3383,40596,f,t,f,annual,t,upgrade
S-88cb91,A-cab532,2024-12-16,,Pro,35,1715,20580,f,f,f,annual,t,no_change
S-bb45bb,A-b07346,2024-12-22,,Enterprise,51,10149,121788,f,f,f,annual,f,no_change
S-5c631b,A-b7ef83,2024-07-01,,Enterprise,26,5174,62088,f,f,f,annual,f,no_change
S-6f6fca,A-560d27,2024-11-07,,Enterprise,50,0,0,t,t,f,annual,t,upgrade
S-b6ab32,A-dbc825,2024-04-08,2024-08-05,Enterprise,19,3781,45372,f,f,f,annual,t,no_change
S-9a6596,A-503d5a,2023-10-21,,Basic,49,931,11172,f,f,t,monthly,t,downgrade
S-8e5df4,A-b3fe05,2024-11-04,,Basic,15,285,3420,f,f,f,monthly,t,no_change
S-d2624d,A-4e0e85,2024-07-19,,Pro,6,294,3528,f,f,f,annual,f,no_change
S-3c1038,A-30b4ca,2024-08-13,,Pro,86,0,0,t,f,f,monthly,t,no_change
S-ee53e8,A-1b9609,2024-09-03,,Basic,17,323,3876,f,f,f,annual,t,no_change
S-11eef4,A-5c046d,2024-07-23,,Pro,93,4557,54684,f,f,f,annual,t,no_change
S-9a065e,A-92a3af,2024-11-24,,Pro,25,1225,14700,f,f,f,monthly,t,no_change
S-7a2991,A-4d1e75,2024-11-14,,Pro,39,1911,22932,f,f,f,annual,t,no_change
S-ca136e,A-cb5333,2024-04-09,,Basic,44,836,10032,f,f,f,monthly,t,no_change
S-52b9a9,A-86902e,2024-04-12,,Enterprise,34,6766,81192,f,t,f,annual,t,upgrade
S-712e04,A-cc98bc,2024-09-20,,Basic,32,0,0,t,f,f,monthly,t,no_change
S-70e232,A-331424,2024-01-24,,Enterprise,11,2189,26268,f,f,f,annual,t,no_change
S-04911c,A-bc87bc,2024-12-01,2024-12-15,Pro,3,0,0,t,f,f,annual,t,no_change
S-384681,A-e08cd3,2024-12-25,,Basic,67,1273,15276,f,f,t,annual,t,downgrade
S-875cf3,A-54ecc2,2024-04-29,,Enterprise,30,5970,71640,f,f,f,monthly,t,no_change
S-335e1e,A-22f2df,2024-12-24,,Pro,40,1960,23520,f,f,f,monthly,t,no_change
S-da8d5f,A-55f257,2024-03-06,,Pro,14,686,8232,f,f,f,monthly,t,no_change
S-8cd315,A-c1e51e,2024-11-19,,Enterprise,55,10945,131340,f,f,f,monthly,t,no_change
S-0bb284,A-b07b56,2024-12-16,,Pro,27,1323,15876,f,f,f,monthly,f,no_change
S-0283b5,A-443f6f,2024-12-10,,Pro,19,931,11172,f,f,f,annual,t,no_change
S-9a8f71,A-a7bd4b,2023-03-19,,Pro,8,392,4704,f,f,f,annual,t,no_change
S-44c9ae,A-f3ff05,2024-11-10,,Basic,2,0,0,t,f,f,annual,f,no_change
S-c98905,A-de24d5,2024-12-28,,Pro,5,245,2940,f,f,f,monthly,f,no_change
S-bcbe03,A-2789e3,2024-10-22,,Basic,11,209,2508,f,f,f,monthly,f,no_change
S-9871f4,A-8e47ca,2024-03-05,,Basic,19,361,4332,f,f,f,monthly,t,no_change
S-635c1e,A-b2af2e,2024-12-31,,Basic,54,1026,12312,f,f,t,annual,f,downgrade
S-d32fbc,A-798a3f,2024-07-01,,Basic,12,228,2736,f,f,f,monthly,t,no_change
S-17e05f,A-fa3095,2024-12-18,,Pro,70,3430,41160,f,f,f,annual,t,no_change
S-9c6bd0,A-075038,2024-04-11,,Basic,17,323,3876,f,f,f,monthly,t,no_change
S-90d405,A-d62e02,2024-12-30,,Enterprise,6,1194,14328,f,f,f,monthly,f,no_change
S-d80516,A-f19409,2023-04-22,,Pro,44,2156,25872,f,t,f,annual,t,upgrade
S-425607,A-ffdfd5,2024-06-11,,Basic,21,399,4788,f,f,f,annual,t,no_change
S-0eb2e0,A-970c97,2024-03-23,,Enterprise,14,2786,33432,f,f,f,monthly,t,no_change
S-fe753c,A-0532a9,2024-11-23,,Basic,19,361,4332,f,f,f,monthly,t,no_change
S-cb54dc,A-560d27,2024-11-17,,Enterprise,42,0,0,t,f,f,annual,f,no_change
S-e338a1,A-d40bf7,2024-12-14,,Pro,59,2891,34692,f,f,f,monthly,t,no_change
S-441ab2,A-e36807,2024-07-07,,Basic,25,0,0,t,f,f,annual,t,no_change
S-bb9299,A-7da956,2024-10-16,,Pro,13,0,0,t,f,f,annual,t,no_change
S-07c505,A-bc4d48,2024-07-12,,Pro,35,1715,20580,f,t,f,monthly,t,upgrade
S-cd3a01,A-98a59a,2024-05-10,,Basic,56,1064,12768,f,f,f,monthly,f,no_change
S-9d78e2,A-d3c88e,2024-12-28,,Enterprise,47,9353,112236,f,f,f,monthly,t,no_change
S-8ca516,A-f19409,2024-09-21,,Pro,23,1127,13524,f,f,f,annual,t,no_change
S-cafa84,A-bbc346,2024-09-16,,Enterprise,19,3781,45372,f,f,f,annual,t,no_change
S-92f4b4,A-6da850,2024-02-09,,Basic,18,342,4104,f,f,f,monthly,t,no_change
S-1ad713,A-f97b9a,2024-06-19,,Enterprise,16,3184,38208,f,f,f,annual,t,no_change
S-d9eb73,A-32fb14,2023-07-18,,Basic,26,0,0,t,f,f,annual,t,no_change
S-31ac79,A-f19b24,2024-12-01,,Basic,29,551,6612,f,f,f,monthly,t,no_change
S-2f8dbb,A-13466a,2023-11-18,2024-06-23,Basic,2,38,456,f,f,f,annual,f,no_change
S-f554b0,A-faa28c,2024-11-30,,Enterprise,48,9552,114624,f,t,f,annual,t,upgrade
S-81d63a,A-c62e55,2024-02-07,,Pro,56,2744,32928,f,f,f,annual,t,no_change
S-1b6221,A-f6b2fb,2024-06-12,2024-12-23,Enterprise,23,0,0,t,f,f,monthly,f,no_change
S-e1ee60,A-712533,2024-11-18,,Enterprise,18,3582,42984,f,f,f,monthly,t,no_change
S-44c5dd,A-eb7c38,2024-10-21,,Basic,5,95,1140,f,f,f,annual,f,no_change
S-f0fe0a,A-d5a319,2024-08-22,,Pro,24,1176,14112,f,f,f,monthly,t,no_change
S-653165,A-ac85cd,2024-09-26,2024-12-13,Basic,53,1007,12084,f,f,f,annual,t,no_change
S-5c8af8,A-a2485e,2024-11-05,,Pro,10,490,5880,f,f,f,monthly,t,no_change
S-878fe0,A-5a215a,2024-12-10,,Pro,87,4263,51156,f,f,f,annual,t,no_change
S-4d8a27,A-977ca0,2024-07-03,,Basic,20,380,4560,f,t,f,monthly,t,upgrade
S-5c4ef1,A-922109,2024-03-23,,Pro,38,1862,22344,f,f,f,annual,t,no_change
S-d4c0a0,A-81edc3,2024-01-25,,Pro,18,882,10584,f,f,f,annual,t,no_change
S-2d62ad,A-dcc2f0,2023-11-29,,Enterprise,15,2985,35820,f,f,f,monthly,t,no_change
S-7d2c1b,A-34d880,2024-06-04,,Pro,9,0,0,t,f,f,monthly,t,no_change
S-6bfd97,A-016043,2024-10-16,,Enterprise,59,0,0,t,t,f,annual,t,upgrade
S-b4c914,A-bd4513,2024-12-13,,Pro,50,2450,29400,f,t,f,monthly,t,upgrade
S-e9e03c,A-e40f45,2024-08-20,,Enterprise,21,4179,50148,f,t,f,monthly,t,upgrade
S-906b0c,A-712533,2024-12-05,,Pro,18,882,10584,f,f,f,monthly,f,no_change
S-783694,A-fa3095,2023-12-18,,Enterprise,70,13930,167160,f,f,f,annual,t,no_change
S-9c5590,A-9affe6,2024-06-09,,Enterprise,7,1393,16716,f,f,f,annual,t,no_change
S-b7c506,A-c37cab,2024-09-27,,Basic,30,570,6840,f,f,f,monthly,t,no_change
S-48ce17,A-d42431,2024-12-08,,Enterprise,22,4378,52536,f,f,f,annual,t,no_change
S-a2aa70,A-4d1e75,2024-12-17,,Pro,47,0,0,t,f,f,monthly,f,no_change
S-6ff09c,A-d62e02,2024-12-11,,Basic,16,304,3648,f,f,f,annual,t,no_change
S-b40b4d,A-9f0b68,2024-08-09,,Basic,36,684,8208,f,f,f,monthly,t,no_change
S-c51ab8,A-82861f,2024-11-19,,Enterprise,41,8159,97908,f,f,f,annual,f,no_change
S-07ace5,A-71615e,2024-09-21,,Enterprise,32,6368,76416,f,f,f,monthly,t,no_change
S-e715bb,A-6a4e2d,2023-11-15,,Basic,14,266,3192,f,f,f,monthly,t,no_change
S-fcfb31,A-089363,2023-10-03,,Enterprise,31,0,0,t,f,f,monthly,f,no_change
S-8cb02e,A-de24d5,2024-12-09,2024-12-21,Pro,77,3773,45276,f,f,f,annual,t,no_change
S-79ba6e,A-fd7ad3,2024-11-14,,Enterprise,24,0,0,t,f,f,annual,t,no_change
S-4f2ca8,A-544d0a,2024-09-24,,Enterprise,64,12736,152832,f,f,f,annual,t,no_change
S-c97604,A-d77f4c,2024-05-04,,Enterprise,13,2587,31044,f,f,f,annual,t,no_change
S-595693,A-2d4502,2024-09-25,,Basic,67,0,0,t,f,f,annual,t,no_change
S-276d44,A-87aa7b,2024-06-17,,Pro,24,1176,14112,f,f,f,monthly,t,no_change
S-6c9ec4,A-b9eed8,2024-11-30,,Basic,18,342,4104,f,f,f,monthly,t,no_change
S-e33883,A-f9cc74,2024-12-22,,Pro,30,0,0,t,f,f,monthly,t,no_change
S-c25e9d,A-cc1d8d,2024-12-17,,Basic,5,95,1140,f,f,f,monthly,f,no_change
S-1d7e7f,A-d922bf,2024-09-01,2024-10-21,Enterprise,15,2985,35820,f,f,f,annual,t,no_change
S-c9199e,A-d4ac0e,2024-11-01,,Pro,33,1617,19404,f,t,f,annual,t,upgrade
S-cdc347,A-8ed5dd,2024-01-31,,Enterprise,5,995,11940,f,f,f,monthly,t,no_change
S-3df0c3,A-922109,2024-04-06,,Basic,72,1368,16416,f,f,f,annual,t,no_change
S-ea4844,A-c16b88,2024-06-03,,Pro,23,1127,13524,f,f,f,monthly,t,no_change
S-a1d3ad,A-8ae05d,2024-06-09,,Basic,86,0,0,t,f,f,monthly,t,no_change
S-19b415,A-f446b6,2023-05-28,,Basic,30,570,6840,f,f,f,annual,t,no_change
S-4df6ec,A-c9bb3e,2024-11-02,,Basic,10,190,2280,f,f,f,monthly,t,no_change
S-8dfd77,A-2922b6,2024-12-25,,Pro,20,980,11760,f,t,f,annual,f,upgrade
S-126e7e,A-0f7d77,2024-12-21,,Enterprise,7,1393,16716,f,f,f,monthly,f,no_change
S-b608f5,A-977ca0,2024-07-25,,Pro,31,1519,18228,f,f,f,annual,t,no_change
S-1c45b4,A-13466a,2024-04-20,,Basic,65,0,0,t,f,f,monthly,t,no_change
S-4a8fda,A-e1462e,2024-11-20,,Basic,15,285,3420,f,f,f,annual,f,no_change
S-ccc10f,A-87aa7b,2024-11-19,,Basic,24,456,5472,f,f,f,annual,t,no_change
S-689032,A-410e86,2024-12-14,2024-12-25,Enterprise,24,0,0,t,f,f,monthly,f,no_change
S-5e5ff0,A-832ec2,2024-09-04,,Pro,6,0,0,t,f,f,annual,t,no_change
S-bf43b4,A-6f8ad2,2024-12-04,,Pro,41,2009,24108,f,f,f,monthly,t,no_change
S-379d32,A-a8b49c,2024-10-13,,Enterprise,22,4378,52536,f,t,f,annual,t,upgrade
S-0adca9,A-b3fe05,2024-10-07,,Basic,55,1045,12540,f,f,f,monthly,t,no_change
S-413a1d,A-7df7a7,2024-05-25,,Enterprise,7,1393,16716,f,f,t,monthly,t,downgrade
S-8451e7,A-82861f,2024-10-04,,Enterprise,41,8159,97908,f,f,f,annual,t,no_change
S-9c0df6,A-883b7d,2024-04-24,2024-09-07,Pro,41,2009,24108,f,f,f,monthly,t,no_change
S-be0fc9,A-e693b6,2024-08-31,,Enterprise,55,0,0,t,f,f,annual,t,no_change
S-e3903e,A-6da850,2024-10-16,2024-12-08,Pro,31,1519,18228,f,f,f,annual,t,no_change
S-8fcce1,A-ccb686,2024-06-20,,Pro,19,931,11172,f,f,t,monthly,t,downgrade
S-3279f1,A-c4ea60,2024-11-09,,Enterprise,18,3582,42984,f,f,f,annual,t,no_change
S-0da40c,A-6e7827,2024-10-23,2024-10-30,Pro,50,2450,29400,f,f,f,annual,f,no_change
S-343bab,A-f1f639,2023-08-18,,Enterprise,5,995,11940,f,f,f,monthly,t,no_change
S-b2d7c6,A-c9bb3e,2024-08-20,,Enterprise,28,0,0,t,t,f,monthly,t,upgrade
S-d322a2,A-4c6f11,2024-08-01,,Basic,24,456,5472,f,f,f,monthly,t,no_change
S-b76de2,A-993085,2023-08-18,,Pro,31,1519,18228,f,f,f,annual,t,no_change
S-64dcb7,A-f92792,2024-12-08,,Pro,8,392,4704,f,f,f,annual,f,no_change
S-969f4c,A-b11cd0,2023-10-10,2024-10-23,Basic,26,0,0,t,f,f,monthly,t,no_change
S-b2409c,A-dcc2f0,2024-01-16,,Enterprise,15,2985,35820,f,f,f,monthly,t,no_change
S-430691,A-4814a3,2024-11-13,,Pro,87,4263,51156,f,f,f,monthly,t,no_change
S-4bb483,A-9f9299,2024-10-06,,Enterprise,28,5572,66864,f,f,f,monthly,t,no_change
S-4ed473,A-bcf664,2023-11-20,2023-12-06,Enterprise,12,2388,28656,f,f,f,annual,t,no_change
S-223221,A-2bc93d,2023-08-09,,Enterprise,40,7960,95520,f,f,f,monthly,t,no_change
S-5eaab8,A-0f3e88,2024-12-11,2024-12-23,Pro,7,343,4116,f,f,f,monthly,f,no_change
S-f5bd45,A-b7b7b7,2024-10-20,,Enterprise,39,7761,93132,f,f,f,monthly,t,no_change
S-a6285f,A-039727,2024-12-08,,Enterprise,30,5970,71640,f,f,f,annual,t,no_change
S-dc2418,A-35083d,2024-01-23,,Basic,34,646,7752,f,f,f,monthly,t,no_change
S-d0d19f,A-157070,2024-07-03,,Pro,33,0,0,t,f,f,annual,t,no_change
S-e73303,A-ba6516,2024-06-28,,Enterprise,38,7562,90744,f,f,f,monthly,t,no_change
S-7f15a3,A-53f4e3,2024-12-05,,Enterprise,13,2587,31044,f,f,f,annual,t,no_change
S-ee941d,A-241e75,2024-09-08,,Basic,14,266,3192,f,f,f,annual,t,no_change
S-ccf11b,A-a0ca4e,2024-08-02,,Pro,11,539,6468,f,f,f,annual,t,no_change
S-a9ec8b,A-e3bd71,2024-02-11,,Enterprise,31,6169,74028,f,f,f,monthly,t,no_change
S-d959d3,A-3b5cd1,2024-12-24,,Enterprise,21,4179,50148,f,f,f,annual,t,no_change
S-124336,A-9f0b68,2024-11-30,,Pro,18,0,0,t,t,f,annual,t,upgrade
S-5cb8a6,A-9779ad,2024-08-14,,Pro,40,1960,23520,f,f,f,monthly,f,no_change
S-aced77,A-5c046d,2024-12-20,,Enterprise,93,18507,222084,f,f,f,annual,t,no_change
S-a6e444,A-81edc3,2024-11-28,,Enterprise,5,995,11940,f,f,f,monthly,f,no_change
S-4f7b91,A-5247b3,2024-06-19,,Enterprise,16,3184,38208,f,t,f,annual,t,upgrade
S-8f8c47,A-e6afc1,2023-08-27,,Pro,28,0,0,t,f,f,monthly,t,no_change
S-b9ea73,A-b30291,2024-04-09,,Basic,5,95,1140,f,f,f,monthly,t,no_change
S-97efb2,A-410e86,2024-11-16,2024-11-22,Enterprise,24,4776,57312,f,f,f,annual,t,no_change
S-76c7da,A-88c6ca,2024-11-22,,Enterprise,11,0,0,t,f,f,annual,t,no_change
S-334ceb,A-bece89,2024-03-08,,Basic,26,494,5928,f,f,f,monthly,f,no_change
S-09223a,A-e40f45,2024-06-04,,Basic,21,399,4788,f,f,f,monthly,t,no_change
S-2fcf09,A-d792a6,2024-09-27,,Enterprise,58,0,0,t,f,f,monthly,t,no_change
S-e740b4,A-5c9849,2024-11-10,,Basic,65,1235,14820,f,f,f,monthly,t,no_change
S-150c71,A-4437e4,2024-08-17,,Enterprise,11,2189,26268,f,t,f,monthly,t,upgrade
S-6ba608,A-e7beab,2023-12-15,,Enterprise,11,2189,26268,f,f,f,monthly,t,no_change
S-e0bfb1,A-029f69,2024-08-04,2024-08-23,Pro,21,1029,12348,f,f,f,annual,f,no_change
S-1e15d1,A-700ade,2024-11-17,2024-12-31,Pro,25,1225,14700,f,f,f,annual,t,no_change
S-7d9605,A-fb186e,2024-11-16,,Basic,33,0,0,t,f,f,annual,f,no_change
S-0ae33f,A-075038,2023-07-14,,Pro,103,5047,60564,f,f,f,annual,t,no_change
S-eff018,A-0532a9,2024-10-02,,Pro,19,931,11172,f,f,t,annual,t,downgrade
S-08a3d4,A-faa28c,2024-09-11,,Basic,49,931,11172,f,f,f,annual,t,no_change
S-48d1f2,A-e08cd3,2024-10-16,,Enterprise,67,13333,159996,f,f,f,annual,f,no_change
S-92dbcc,A-faa28c,2024-12-25,,Pro,48,2352,28224,f,f,f,monthly,t,no_change
S-da164e,A-9174e0,2024-12-21,,Pro,37,1813,21756,f,f,f,monthly,t,no_change
S-3dc066,A-dcc3f1,2024-11-20,,Basic,21,399,4788,f,f,f,annual,f,no_change
S-4fd561,A-0dbdc6,2023-11-04,,Basic,30,570,6840,f,f,f,monthly,t,no_change
S-feb4b0,A-a45270,2024-07-12,,Enterprise,10,1990,23880,f,f,f,annual,t,no_change
S-3ba19e,A-075038,2024-08-10,,Basic,49,0,0,t,f,f,annual,t,no_change
S-461988,A-02cd81,2024-03-28,,Basic,44,836,10032,f,f,f,annual,f,no_change
S-0b6899,A-313be3,2024-01-31,,Enterprise,47,9353,112236,f,f,f,annual,f,no_change
S-bff540,A-798a3f,2024-05-06,,Enterprise,12,2388,28656,f,f,f,monthly,t,no_change
S-a57b2c,A-fd9422,2024-12-11,,Pro,58,0,0,t,f,f,annual,t,no_change
S-e8776c,A-c222ab,2024-12-12,,Enterprise,32,6368,76416,f,f,f,monthly,t,no_change
S-de9e50,A-67be94,2023-11-21,,Basic,41,779,9348,f,f,f,annual,t,no_change
S-429220,A-18793f,2024-12-29,,Pro,148,7252,87024,f,f,f,monthly,t,no_change
S-601f31,A-625d0b,2024-11-09,,Pro,14,686,8232,f,f,f,annual,t,no_change
S-8dd1f6,A-098560,2024-03-24,,Pro,12,588,7056,f,f,f,monthly,f,no_change
S-ff109c,A-df1e44,2024-04-09,,Pro,12,588,7056,f,f,f,annual,f,no_change
S-556071,A-9077b0,2024-12-20,2024-12-30,Pro,63,0,0,t,f,f,monthly,t,no_change
S-f4019e,A-7988d1,2024-09-28,2024-11-16,Basic,33,627,7524,f,f,f,monthly,f,no_change
S-246f9c,A-544d0a,2024-10-27,,Pro,6,294,3528,f,f,t,monthly,t,downgrade
S-5639de,A-eb1312,2024-12-13,,Pro,25,1225,14700,f,f,f,annual,t,no_change
S-104053,A-2bc93d,2024-12-20,,Pro,35,1715,20580,f,f,f,monthly,t,no_change
S-4bfe7b,A-9b9fe9,2023-10-16,,Basic,11,0,0,t,f,f,monthly,t,no_change
S-deb65c,A-1f0636,2024-10-30,,Basic,105,1995,23940,f,f,f,annual,t,no_change
S-cfb108,A-c608c8,2023-06-30,,Enterprise,3,597,7164,f,f,t,annual,t,downgrade
S-e62fc9,A-0651a4,2024-12-23,,Pro,16,784,9408,f,f,f,monthly,f,no_change
S-935e79,A-c4ea60,2024-02-19,,Basic,58,0,0,t,f,f,annual,t,no_change
S-92e8cb,A-d4e0d4,2024-10-23,,Pro,117,5733,68796,f,f,t,monthly,f,downgrade
S-1f4db5,A-2e3bad,2024-09-29,,Enterprise,61,12139,145668,f,f,f,annual,t,no_change
S-4893cd,A-9c18c4,2023-12-26,,Enterprise,11,2189,26268,f,f,f,monthly,t,no_change
S-0abdec,A-4a4c2d,2023-07-14,,Basic,54,1026,12312,f,f,f,monthly,t,no_change
S-31428b,A-86cdb4,2024-12-14,,Basic,52,988,11856,f,f,f,annual,t,no_change
S-381420,A-42b791,2024-10-25,2024-11-25,Basic,27,513,6156,f,f,f,monthly,t,no_change
S-0a28cd,A-e5d6ab,2023-10-08,,Enterprise,21,4179,50148,f,f,f,monthly,t,no_change
S-25ff39,A-798a3f,2024-03-24,,Basic,42,798,9576,f,f,f,annual,t,no_change
S-a82639,A-89ee83,2024-10-25,,Enterprise,40,7960,95520,f,f,f,monthly,t,no_change
S-ada718,A-f6b2fb,2024-11-18,,Basic,23,437,5244,f,f,f,monthly,f,no_change
S-06e837,A-7c4956,2023-12-17,2024-03-29,Basic,9,0,0,t,f,f,annual,t,no_change
S-b488bc,A-f45426,2024-11-15,,Pro,11,0,0,t,f,f,monthly,t,no_change
S-d11408,A-781cc0,2024-11-30,,Enterprise,12,0,0,t,f,f,monthly,t,no_change
S-36f26c,A-e36807,2024-12-17,,Basic,63,1197,14364,f,f,f,monthly,t,no_change
S-7cc0ec,A-a6d261,2024-02-25,,Pro,9,441,5292,f,f,f,monthly,f,no_change
S-cb8654,A-94d3da,2024-02-07,,Basic,41,0,0,t,f,f,annual,t,no_change
S-934f6d,A-40a557,2024-11-23,,Pro,16,784,9408,f,f,f,monthly,t,no_change
S-e9737c,A-3c1a3f,2023-12-28,,Enterprise,29,5771,69252,f,f,f,monthly,t,no_change
S-7f0419,A-84ebe4,2023-06-22,,Enterprise,18,3582,42984,f,f,f,annual,t,no_change
S-e002a1,A-940b8b,2024-06-07,,Basic,45,0,0,t,f,f,annual,t,no_change
S-5f30ce,A-9077b0,2024-08-26,,Basic,2,38,456,f,f,f,monthly,t,no_change
S-557f3e,A-b7ef83,2024-06-20,,Enterprise,13,2587,31044,f,f,f,annual,t,no_change
S-a3e1e3,A-05d3b3,2024-09-26,,Enterprise,9,0,0,t,f,f,monthly,t,no_change
S-70a554,A-f19409,2023-08-09,,Enterprise,23,4577,54924,f,f,f,annual,t,no_change
S-b35b20,A-0b0d6d,2024-12-31,,Pro,3,147,1764,f,t,f,monthly,t,upgrade
S-95d1dd,A-c58f49,2024-09-13,,Enterprise,70,13930,167160,f,f,f,monthly,t,no_change
S-540cee,A-202b67,2024-06-22,,Enterprise,25,4975,59700,f,t,f,annual,t,upgrade
S-635570,A-883b7d,2024-05-12,,Enterprise,50,0,0,t,f,f,annual,f,no_change
S-172953,A-e60f9d,2024-12-11,,Basic,29,551,6612,f,f,f,monthly,t,no_change
S-0d0202,A-adc1f3,2024-09-04,2024-09-16,Enterprise,50,9950,119400,f,f,f,annual,t,no_change
S-21f8b3,A-7f4db3,2024-09-07,,Enterprise,4,0,0,t,f,f,monthly,f,no_change
S-8faa60,A-328bd0,2023-12-15,2024-01-11,Pro,39,1911,22932,f,f,f,monthly,t,no_change
